path,n_samples
/data/Dataset/train/train/clip_04424.wav,40635
/data/Dataset/test/test/clip_04425.wav,57124
/data/Dataset/test/test/clip_04426.wav,35235
/data/Dataset/test/test/clip_04427.wav,43243
/data/Dataset/train/train/clip_04428.wav,45379
/data/Dataset/test/test/clip_04429.wav,41642
/data/Dataset/train/train/clip_04430.wav,39506
/data/Dataset/train/train/clip_04431.wav,32566
/data/Dataset/test/test/clip_04432.wav,38972
/data/Dataset/train/train/clip_04433.wav,38438
/data/Dataset/train/train/clip_04434.wav,29897
/data/Dataset/test/test/clip_04435.wav,37904
/data/Dataset/test/test/clip_04436.wav,34701
/data/Dataset/train/train/clip_04437.wav,32094
/data/Dataset/train/train/clip_04438.wav,44845
/data/Dataset/train/train/clip_04439.wav,32071
/data/Dataset/train/train/clip_04440.wav,45912
/data/Dataset/train/train/clip_04441.wav,36850
/data/Dataset/test/test/clip_04442.wav,27227
/data/Dataset/train/train/clip_04443.wav,38972
/data/Dataset/train/train/clip_04444.wav,36837
/data/Dataset/train/train/clip_04445.wav,28719
/data/Dataset/train/train/clip_04446.wav,38438
/data/Dataset/train/train/clip_04447.wav,59793
/data/Dataset/train/train/clip_04448.wav,26878
/data/Dataset/train/train/clip_04449.wav,36837
/data/Dataset/train/train/clip_04450.wav,52853
/data/Dataset/train/train/clip_04451.wav,41306
/data/Dataset/train/train/clip_04452.wav,60861
/data/Dataset/train/train/clip_04453.wav,25388
/data/Dataset/train/train/clip_04454.wav,36837
/data/Dataset/train/train/clip_04455.wav,39506
/data/Dataset/train/train/clip_04456.wav,36303
/data/Dataset/train/train/clip_04457.wav,60327
/data/Dataset/test/test/clip_04458.wav,48582
/data/Dataset/test/test/clip_04459.wav,58725
/data/Dataset/train/train/clip_04460.wav,30349
/data/Dataset/train/train/clip_04461.wav,40325
/data/Dataset/test/test/clip_04462.wav,60861
/data/Dataset/test/test/clip_04463.wav,38972
/data/Dataset/train/train/clip_04464.wav,34701
/data/Dataset/train/train/clip_04465.wav,44311
/data/Dataset/train/train/clip_04466.wav,31144
/data/Dataset/train/train/clip_04467.wav,25617
/data/Dataset/train/train/clip_04468.wav,42709
/data/Dataset/train/train/clip_04469.wav,25529
/data/Dataset/test/test/clip_04470.wav,46980
/data/Dataset/train/train/clip_04471.wav,50717
/data/Dataset/train/train/clip_04472.wav,53920
/data/Dataset/test/test/clip_04473.wav,60861
/data/Dataset/train/train/clip_04474.wav,30154
/data/Dataset/train/train/clip_04475.wav,31630
/data/Dataset/train/train/clip_04476.wav,38438
/data/Dataset/train/train/clip_04477.wav,38203
/data/Dataset/test/test/clip_04478.wav,28829
/data/Dataset/train/train/clip_04479.wav,32566
/data/Dataset/train/train/clip_04480.wav,35569
/data/Dataset/test/test/clip_04481.wav,41108
/data/Dataset/test/test/clip_04482.wav,43243
/data/Dataset/train/train/clip_04483.wav,26901
/data/Dataset/train/train/clip_04484.wav,35394
/data/Dataset/train/train/clip_04485.wav,31673
/data/Dataset/test/test/clip_04486.wav,35769
/data/Dataset/test/test/clip_04487.wav,44845
/data/Dataset/train/train/clip_04488.wav,49116
/data/Dataset/train/train/clip_04489.wav,34701
/data/Dataset/train/train/clip_04490.wav,36409
/data/Dataset/train/train/clip_04491.wav,33100
/data/Dataset/test/test/clip_04492.wav,41642
/data/Dataset/train/train/clip_04493.wav,62996
/data/Dataset/train/train/clip_04494.wav,31498
/data/Dataset/train/train/clip_04495.wav,32566
/data/Dataset/train/train/clip_04496.wav,54988
/data/Dataset/train/train/clip_04497.wav,33634
/data/Dataset/test/test/clip_04498.wav,36409
/data/Dataset/test/test/clip_04499.wav,34167
/data/Dataset/train/train/clip_04500.wav,30430
/data/Dataset/test/test/clip_04501.wav,46980
/data/Dataset/train/train/clip_04502.wav,33286
/data/Dataset/train/train/clip_04503.wav,26771
/data/Dataset/train/train/clip_04504.wav,40574
/data/Dataset/train/train/clip_04505.wav,30936
/data/Dataset/train/train/clip_04506.wav,36837
/data/Dataset/train/train/clip_04507.wav,22377
/data/Dataset/train/train/clip_04508.wav,46980
/data/Dataset/test/test/clip_04509.wav,34167
/data/Dataset/train/train/clip_04510.wav,32032
/data/Dataset/test/test/clip_04511.wav,46980
/data/Dataset/test/test/clip_04512.wav,36837
/data/Dataset/test/test/clip_04513.wav,35235
/data/Dataset/train/train/clip_04514.wav,56056
/data/Dataset/train/train/clip_04515.wav,29932
/data/Dataset/train/train/clip_04516.wav,51251
/data/Dataset/train/train/clip_04517.wav,35769
/data/Dataset/train/train/clip_04518.wav,37904
/data/Dataset/train/train/clip_04519.wav,44845
/data/Dataset/train/train/clip_04520.wav,29363
/data/Dataset/train/train/clip_04521.wav,32032
/data/Dataset/train/train/clip_04522.wav,42175
/data/Dataset/train/train/clip_04523.wav,46446
/data/Dataset/train/train/clip_04524.wav,36303
/data/Dataset/train/train/clip_04525.wav,33488
/data/Dataset/train/train/clip_04526.wav,32566
/data/Dataset/train/train/clip_04527.wav,31092
/data/Dataset/train/train/clip_04528.wav,43243
/data/Dataset/train/train/clip_04529.wav,49650
/data/Dataset/test/test/clip_04530.wav,37371
/data/Dataset/train/train/clip_04531.wav,54988
/data/Dataset/test/test/clip_04532.wav,38972
/data/Dataset/train/train/clip_04533.wav,31456
/data/Dataset/test/test/clip_04534.wav,52853
/data/Dataset/train/train/clip_04535.wav,50717
/data/Dataset/train/train/clip_04536.wav,30964
/data/Dataset/train/train/clip_04537.wav,32032
/data/Dataset/train/train/clip_04538.wav,37904
/data/Dataset/test/test/clip_04539.wav,44845
/data/Dataset/train/train/clip_04540.wav,36523
/data/Dataset/train/train/clip_04541.wav,41784
/data/Dataset/train/train/clip_04542.wav,46446
/data/Dataset/test/test/clip_04543.wav,65132
/data/Dataset/train/train/clip_04544.wav,34167
/data/Dataset/test/test/clip_04545.wav,40574
/data/Dataset/train/train/clip_04546.wav,42934
/data/Dataset/train/train/clip_04547.wav,21706
/data/Dataset/train/train/clip_04548.wav,27227
/data/Dataset/train/train/clip_04549.wav,39506
/data/Dataset/train/train/clip_04550.wav,34701
/data/Dataset/train/train/clip_04551.wav,49650
/data/Dataset/train/train/clip_04552.wav,22617
/data/Dataset/train/train/clip_04553.wav,28649
/data/Dataset/test/test/clip_04554.wav,36409
/data/Dataset/train/train/clip_04555.wav,37371
/data/Dataset/test/test/clip_04556.wav,45379
/data/Dataset/train/train/clip_04557.wav,26986
/data/Dataset/train/train/clip_04558.wav,48582
/data/Dataset/train/train/clip_04559.wav,40574
/data/Dataset/train/train/clip_04560.wav,38972
/data/Dataset/train/train/clip_04561.wav,40040
/data/Dataset/train/train/clip_04562.wav,36409
/data/Dataset/train/train/clip_04563.wav,32566
/data/Dataset/train/train/clip_04564.wav,31498
/data/Dataset/train/train/clip_04565.wav,27761
/data/Dataset/train/train/clip_04566.wav,25220
/data/Dataset/train/train/clip_04567.wav,45379
/data/Dataset/train/train/clip_04568.wav,27761
/data/Dataset/train/train/clip_04569.wav,45379
/data/Dataset/train/train/clip_04570.wav,39506
/data/Dataset/train/train/clip_04571.wav,26380
/data/Dataset/train/train/clip_04572.wav,30964
/data/Dataset/train/train/clip_04573.wav,30430
/data/Dataset/train/train/clip_04574.wav,31498
/data/Dataset/train/train/clip_04575.wav,40574
/data/Dataset/train/train/clip_04576.wav,32566
/data/Dataset/test/test/clip_04577.wav,60861
/data/Dataset/train/train/clip_04578.wav,69937
/data/Dataset/train/train/clip_04579.wav,40574
/data/Dataset/train/train/clip_04580.wav,52853
/data/Dataset/test/test/clip_04581.wav,59793
/data/Dataset/train/train/clip_04582.wav,59793
/data/Dataset/train/train/clip_04583.wav,67801
/data/Dataset/train/train/clip_04584.wav,76343
/data/Dataset/train/train/clip_04585.wav,41642
/data/Dataset/train/train/clip_04586.wav,35235
/data/Dataset/train/train/clip_04587.wav,32847
/data/Dataset/test/test/clip_04588.wav,31498
/data/Dataset/train/train/clip_04589.wav,37976
/data/Dataset/train/train/clip_04590.wav,28829
/data/Dataset/train/train/clip_04591.wav,31603
/data/Dataset/train/train/clip_04592.wav,38998
/data/Dataset/test/test/clip_04593.wav,58191
/data/Dataset/train/train/clip_04594.wav,43777
/data/Dataset/train/train/clip_04595.wav,34169
/data/Dataset/train/train/clip_04596.wav,41530
/data/Dataset/train/train/clip_04597.wav,32901
/data/Dataset/train/train/clip_04598.wav,31498
/data/Dataset/train/train/clip_04599.wav,24934
/data/Dataset/train/train/clip_04600.wav,29982
/data/Dataset/train/train/clip_04601.wav,33259
/data/Dataset/train/train/clip_04602.wav,27302
/data/Dataset/train/train/clip_04603.wav,43777
/data/Dataset/test/test/clip_04604.wav,79012
/data/Dataset/train/train/clip_04605.wav,41108
/data/Dataset/train/train/clip_04606.wav,31498
/data/Dataset/train/train/clip_04607.wav,31028
/data/Dataset/test/test/clip_04608.wav,47514
/data/Dataset/train/train/clip_04609.wav,35235
/data/Dataset/train/train/clip_04610.wav,38546
/data/Dataset/train/train/clip_04611.wav,32566
/data/Dataset/train/train/clip_04612.wav,36409
/data/Dataset/train/train/clip_04613.wav,24855
/data/Dataset/train/train/clip_04614.wav,28786
/data/Dataset/train/train/clip_04615.wav,43243
/data/Dataset/train/train/clip_04616.wav,40574
/data/Dataset/test/test/clip_04617.wav,48048
/data/Dataset/train/train/clip_04618.wav,36837
/data/Dataset/test/test/clip_04619.wav,43777
/data/Dataset/train/train/clip_04620.wav,48582
/data/Dataset/train/train/clip_04621.wav,43243
/data/Dataset/train/train/clip_04622.wav,38972
/data/Dataset/train/train/clip_04623.wav,34701
/data/Dataset/train/train/clip_04624.wav,40129
/data/Dataset/test/test/clip_04625.wav,50184
/data/Dataset/train/train/clip_04626.wav,39506
/data/Dataset/train/train/clip_04627.wav,54454
/data/Dataset/train/train/clip_04628.wav,33634
/data/Dataset/train/train/clip_04629.wav,32032
/data/Dataset/train/train/clip_04630.wav,34167
/data/Dataset/test/test/clip_04631.wav,46980
/data/Dataset/train/train/clip_04632.wav,38451
/data/Dataset/test/test/clip_04633.wav,40574
/data/Dataset/train/train/clip_04634.wav,45912
/data/Dataset/test/test/clip_04635.wav,38972
/data/Dataset/train/train/clip_04636.wav,32566
/data/Dataset/train/train/clip_04637.wav,38400
/data/Dataset/train/train/clip_04638.wav,42175
/data/Dataset/test/test/clip_04639.wav,79546
/data/Dataset/train/train/clip_04640.wav,41751
/data/Dataset/train/train/clip_04641.wav,39506
/data/Dataset/test/test/clip_04642.wav,34701
/data/Dataset/train/train/clip_04643.wav,44311
/data/Dataset/train/train/clip_04644.wav,30328
/data/Dataset/train/train/clip_04645.wav,32802
/data/Dataset/test/test/clip_04646.wav,56590
/data/Dataset/train/train/clip_04647.wav,37371
/data/Dataset/train/train/clip_04648.wav,48582
/data/Dataset/train/train/clip_04649.wav,40574
/data/Dataset/train/train/clip_04650.wav,33634
/data/Dataset/train/train/clip_04651.wav,35702
/data/Dataset/train/train/clip_04652.wav,41747
/data/Dataset/train/train/clip_04653.wav,37572
/data/Dataset/train/train/clip_04654.wav,35235
/data/Dataset/train/train/clip_04655.wav,41642
/data/Dataset/test/test/clip_04656.wav,40040
/data/Dataset/test/test/clip_04657.wav,36303
/data/Dataset/train/train/clip_04658.wav,30989
/data/Dataset/train/train/clip_04659.wav,28295
/data/Dataset/train/train/clip_04660.wav,39506
/data/Dataset/train/train/clip_04661.wav,37905
/data/Dataset/test/test/clip_04662.wav,57124
/data/Dataset/train/train/clip_04663.wav,29363
/data/Dataset/train/train/clip_04664.wav,45379
/data/Dataset/train/train/clip_04665.wav,42709
/data/Dataset/train/train/clip_04666.wav,31633
/data/Dataset/train/train/clip_04667.wav,42175
/data/Dataset/train/train/clip_04668.wav,28829
/data/Dataset/train/train/clip_04669.wav,45379
/data/Dataset/train/train/clip_04670.wav,52319
/data/Dataset/train/train/clip_04671.wav,44845
/data/Dataset/train/train/clip_04672.wav,57124
/data/Dataset/train/train/clip_04673.wav,38972
/data/Dataset/train/train/clip_04674.wav,37371
/data/Dataset/train/train/clip_04675.wav,37904
/data/Dataset/train/train/clip_04676.wav,35235
/data/Dataset/train/train/clip_04677.wav,39506
/data/Dataset/test/test/clip_04678.wav,65666
/data/Dataset/train/train/clip_04679.wav,35769
/data/Dataset/train/train/clip_04680.wav,36303
/data/Dataset/train/train/clip_04681.wav,43022
/data/Dataset/train/train/clip_04682.wav,40574
/data/Dataset/train/train/clip_04683.wav,42709
/data/Dataset/train/train/clip_04684.wav,35991
/data/Dataset/train/train/clip_04685.wav,52853
/data/Dataset/train/train/clip_04686.wav,30964
/data/Dataset/test/test/clip_04687.wav,36409
/data/Dataset/train/train/clip_04688.wav,34701
/data/Dataset/train/train/clip_04689.wav,33100
/data/Dataset/train/train/clip_04690.wav,34701
/data/Dataset/train/train/clip_04691.wav,34167
/data/Dataset/train/train/clip_04692.wav,34322
/data/Dataset/train/train/clip_04693.wav,40574
/data/Dataset/train/train/clip_04694.wav,42759
/data/Dataset/test/test/clip_04695.wav,41108
/data/Dataset/test/test/clip_04696.wav,41642
/data/Dataset/test/test/clip_04697.wav,37904
/data/Dataset/test/test/clip_04698.wav,45912
/data/Dataset/train/train/clip_04699.wav,49650
/data/Dataset/train/train/clip_04700.wav,35235
/data/Dataset/train/train/clip_04701.wav,26916
/data/Dataset/train/train/clip_04702.wav,34701
/data/Dataset/train/train/clip_04703.wav,36837
/data/Dataset/train/train/clip_04704.wav,46980
/data/Dataset/test/test/clip_04705.wav,53920
/data/Dataset/train/train/clip_04706.wav,35235
/data/Dataset/train/train/clip_04707.wav,26096
/data/Dataset/train/train/clip_04708.wav,31073
/data/Dataset/train/train/clip_04709.wav,34167
/data/Dataset/test/test/clip_04710.wav,36523
/data/Dataset/train/train/clip_04711.wav,29896
/data/Dataset/train/train/clip_04712.wav,39014
/data/Dataset/train/train/clip_04713.wav,47514
/data/Dataset/train/train/clip_04714.wav,56056
/data/Dataset/train/train/clip_04715.wav,29897
/data/Dataset/test/test/clip_04716.wav,59259
/data/Dataset/train/train/clip_04717.wav,28295
/data/Dataset/train/train/clip_04718.wav,54988
/data/Dataset/train/train/clip_04719.wav,28321
/data/Dataset/test/test/clip_04720.wav,46980
/data/Dataset/train/train/clip_04721.wav,34167
/data/Dataset/test/test/clip_04722.wav,46446
/data/Dataset/train/train/clip_04723.wav,36303
/data/Dataset/train/train/clip_04724.wav,39506
/data/Dataset/train/train/clip_04725.wav,42175
/data/Dataset/train/train/clip_04726.wav,38972
/data/Dataset/test/test/clip_04727.wav,43243
/data/Dataset/train/train/clip_04728.wav,39506
/data/Dataset/train/train/clip_04729.wav,31643
/data/Dataset/train/train/clip_04730.wav,44311
/data/Dataset/train/train/clip_04731.wav,59259
/data/Dataset/train/train/clip_04732.wav,49650
/data/Dataset/test/test/clip_04733.wav,46980
/data/Dataset/train/train/clip_04734.wav,38438
/data/Dataset/train/train/clip_04735.wav,43777
/data/Dataset/train/train/clip_04736.wav,51785
/data/Dataset/train/train/clip_04737.wav,27227
/data/Dataset/train/train/clip_04738.wav,40574
/data/Dataset/train/train/clip_04739.wav,38438
/data/Dataset/train/train/clip_04740.wav,29896
/data/Dataset/train/train/clip_04741.wav,27186
/data/Dataset/train/train/clip_04742.wav,30831
/data/Dataset/train/train/clip_04743.wav,59259
/data/Dataset/train/train/clip_04744.wav,44845
/data/Dataset/train/train/clip_04745.wav,42709
/data/Dataset/train/train/clip_04746.wav,64064
/data/Dataset/train/train/clip_04747.wav,41642
/data/Dataset/train/train/clip_04748.wav,58725
/data/Dataset/train/train/clip_04749.wav,29341
/data/Dataset/train/train/clip_04750.wav,28829
/data/Dataset/train/train/clip_04751.wav,49650
/data/Dataset/train/train/clip_04752.wav,56590
/data/Dataset/train/train/clip_04753.wav,26937
/data/Dataset/train/train/clip_04754.wav,33407
/data/Dataset/train/train/clip_04755.wav,52853
/data/Dataset/train/train/clip_04756.wav,46446
/data/Dataset/train/train/clip_04757.wav,41108
/data/Dataset/train/train/clip_04758.wav,26388
/data/Dataset/train/train/clip_04759.wav,28295
/data/Dataset/train/train/clip_04760.wav,40574
/data/Dataset/train/train/clip_04761.wav,46446
/data/Dataset/train/train/clip_04762.wav,38438
/data/Dataset/train/train/clip_04763.wav,25631
/data/Dataset/train/train/clip_04764.wav,37379
/data/Dataset/test/test/clip_04765.wav,28829
/data/Dataset/train/train/clip_04766.wav,38972
/data/Dataset/train/train/clip_04767.wav,31486
/data/Dataset/train/train/clip_04768.wav,59259
/data/Dataset/train/train/clip_04769.wav,65132
/data/Dataset/train/train/clip_04770.wav,45379
/data/Dataset/train/train/clip_04771.wav,38438
/data/Dataset/train/train/clip_04772.wav,54988
/data/Dataset/train/train/clip_04773.wav,29998
/data/Dataset/train/train/clip_04774.wav,42338
/data/Dataset/test/test/clip_04775.wav,44311
/data/Dataset/test/test/clip_04776.wav,26693
/data/Dataset/train/train/clip_04777.wav,34701
/data/Dataset/train/train/clip_04778.wav,40040
/data/Dataset/test/test/clip_04779.wav,35235
/data/Dataset/train/train/clip_04780.wav,38972
/data/Dataset/train/train/clip_04781.wav,31843
/data/Dataset/train/train/clip_04782.wav,33634
/data/Dataset/train/train/clip_04783.wav,25253
/data/Dataset/train/train/clip_04784.wav,36440
/data/Dataset/train/train/clip_04785.wav,33634
/data/Dataset/train/train/clip_04786.wav,30964
/data/Dataset/train/train/clip_04787.wav,46446
/data/Dataset/train/train/clip_04788.wav,40574
/data/Dataset/train/train/clip_04789.wav,32032
/data/Dataset/train/train/clip_04790.wav,27223
/data/Dataset/train/train/clip_04791.wav,49650
/data/Dataset/train/train/clip_04792.wav,46980
/data/Dataset/train/train/clip_04793.wav,26802
/data/Dataset/train/train/clip_04794.wav,28295
/data/Dataset/train/train/clip_04795.wav,41802
/data/Dataset/train/train/clip_04796.wav,44311
/data/Dataset/train/train/clip_04797.wav,57124
/data/Dataset/train/train/clip_04798.wav,25224
/data/Dataset/test/test/clip_04799.wav,46446
/data/Dataset/train/train/clip_04800.wav,41642
/data/Dataset/train/train/clip_04801.wav,47514
/data/Dataset/train/train/clip_04802.wav,48582
/data/Dataset/train/train/clip_04803.wav,34701
/data/Dataset/test/test/clip_04804.wav,34701
/data/Dataset/train/train/clip_04805.wav,52319
/data/Dataset/train/train/clip_04806.wav,33634
/data/Dataset/train/train/clip_04807.wav,35053
/data/Dataset/train/train/clip_04808.wav,44845
/data/Dataset/train/train/clip_04809.wav,25477
/data/Dataset/train/train/clip_04810.wav,33473
/data/Dataset/train/train/clip_04811.wav,36409
/data/Dataset/train/train/clip_04812.wav,27346
/data/Dataset/train/train/clip_04813.wav,30430
/data/Dataset/train/train/clip_04814.wav,41642
/data/Dataset/train/train/clip_04815.wav,48048
/data/Dataset/train/train/clip_04816.wav,25052
/data/Dataset/train/train/clip_04817.wav,36303
/data/Dataset/train/train/clip_04818.wav,31498
/data/Dataset/test/test/clip_04819.wav,30964
/data/Dataset/train/train/clip_04820.wav,45912
/data/Dataset/train/train/clip_04821.wav,42175
/data/Dataset/train/train/clip_04822.wav,25987
/data/Dataset/test/test/clip_04823.wav,46446
/data/Dataset/train/train/clip_04824.wav,34167
/data/Dataset/train/train/clip_04825.wav,54988
/data/Dataset/train/train/clip_04826.wav,62462
/data/Dataset/train/train/clip_04827.wav,53387
/data/Dataset/test/test/clip_04828.wav,42709
/data/Dataset/train/train/clip_04829.wav,42175
/data/Dataset/train/train/clip_04830.wav,31498
/data/Dataset/train/train/clip_04831.wav,64064
/data/Dataset/train/train/clip_04832.wav,38972
/data/Dataset/test/test/clip_04833.wav,51251
/data/Dataset/train/train/clip_04834.wav,40287
/data/Dataset/train/train/clip_04835.wav,35502
/data/Dataset/train/train/clip_04836.wav,33339
/data/Dataset/train/train/clip_04837.wav,32032
/data/Dataset/train/train/clip_04838.wav,28295
/data/Dataset/train/train/clip_04839.wav,42709
/data/Dataset/train/train/clip_04840.wav,37589
/data/Dataset/train/train/clip_04841.wav,34167
/data/Dataset/train/train/clip_04842.wav,36837
/data/Dataset/train/train/clip_04843.wav,29212
/data/Dataset/train/train/clip_04844.wav,40574
/data/Dataset/train/train/clip_04845.wav,39506
/data/Dataset/train/train/clip_04846.wav,36837
/data/Dataset/train/train/clip_04847.wav,44023
/data/Dataset/train/train/clip_04848.wav,42608
/data/Dataset/train/train/clip_04849.wav,36023
/data/Dataset/train/train/clip_04850.wav,30430
/data/Dataset/train/train/clip_04851.wav,57658
/data/Dataset/test/test/clip_04852.wav,35769
/data/Dataset/train/train/clip_04853.wav,32566
/data/Dataset/train/train/clip_04854.wav,29986
/data/Dataset/train/train/clip_04855.wav,41551
/data/Dataset/train/train/clip_04856.wav,48582
/data/Dataset/train/train/clip_04857.wav,41407
/data/Dataset/train/train/clip_04858.wav,33100
/data/Dataset/test/test/clip_04859.wav,31498
/data/Dataset/train/train/clip_04860.wav,61395
/data/Dataset/train/train/clip_04861.wav,54454
/data/Dataset/train/train/clip_04862.wav,53920
/data/Dataset/train/train/clip_04863.wav,34701
/data/Dataset/train/train/clip_04864.wav,40040
/data/Dataset/train/train/clip_04865.wav,32020
/data/Dataset/train/train/clip_04866.wav,38438
/data/Dataset/train/train/clip_04867.wav,32032
/data/Dataset/train/train/clip_04868.wav,76343
/data/Dataset/train/train/clip_04869.wav,39506
/data/Dataset/train/train/clip_04870.wav,32566
/data/Dataset/train/train/clip_04871.wav,30147
/data/Dataset/train/train/clip_04872.wav,30738
/data/Dataset/train/train/clip_04873.wav,60327
/data/Dataset/train/train/clip_04874.wav,67801
/data/Dataset/train/train/clip_04875.wav,43777
/data/Dataset/train/train/clip_04876.wav,35235
/data/Dataset/train/train/clip_04877.wav,42175
/data/Dataset/train/train/clip_04878.wav,34167
/data/Dataset/train/train/clip_04879.wav,53920
/data/Dataset/train/train/clip_04880.wav,36837
/data/Dataset/train/train/clip_04881.wav,42175
/data/Dataset/train/train/clip_04882.wav,26317
/data/Dataset/train/train/clip_04883.wav,40040
/data/Dataset/train/train/clip_04884.wav,31663
/data/Dataset/train/train/clip_04885.wav,50183
/data/Dataset/train/train/clip_04886.wav,37904
/data/Dataset/train/train/clip_04887.wav,44845
/data/Dataset/train/train/clip_04888.wav,54988
/data/Dataset/train/train/clip_04889.wav,25176
/data/Dataset/train/train/clip_04890.wav,52853
/data/Dataset/train/train/clip_04891.wav,42175
/data/Dataset/train/train/clip_04892.wav,37826
/data/Dataset/test/test/clip_04893.wav,56056
/data/Dataset/train/train/clip_04894.wav,28295
/data/Dataset/train/train/clip_04895.wav,32032
/data/Dataset/train/train/clip_04896.wav,46980
/data/Dataset/train/train/clip_04897.wav,42175
/data/Dataset/test/test/clip_04898.wav,43777
/data/Dataset/train/train/clip_04899.wav,42175
/data/Dataset/train/train/clip_04900.wav,34817
/data/Dataset/train/train/clip_04901.wav,32861
/data/Dataset/test/test/clip_04902.wav,46446
/data/Dataset/train/train/clip_04903.wav,42175
/data/Dataset/train/train/clip_04904.wav,29126
/data/Dataset/train/train/clip_04905.wav,41108
/data/Dataset/train/train/clip_04906.wav,33634
/data/Dataset/train/train/clip_04907.wav,30811
/data/Dataset/train/train/clip_04908.wav,40389
/data/Dataset/train/train/clip_04909.wav,58725
/data/Dataset/train/train/clip_04910.wav,32812
/data/Dataset/train/train/clip_04911.wav,40574
/data/Dataset/test/test/clip_04912.wav,51251
/data/Dataset/train/train/clip_04913.wav,27458
/data/Dataset/test/test/clip_04914.wav,38438
/data/Dataset/test/test/clip_04915.wav,32032
/data/Dataset/test/test/clip_04916.wav,51785
/data/Dataset/test/test/clip_04917.wav,71538
/data/Dataset/train/train/clip_04918.wav,37371
/data/Dataset/train/train/clip_04919.wav,55522
/data/Dataset/train/train/clip_04920.wav,26159
/data/Dataset/train/train/clip_04921.wav,38972
/data/Dataset/train/train/clip_04922.wav,47514
/data/Dataset/test/test/clip_04923.wav,36303
/data/Dataset/train/train/clip_04924.wav,56056
/data/Dataset/train/train/clip_04925.wav,33634
/data/Dataset/train/train/clip_04926.wav,29548
/data/Dataset/train/train/clip_04927.wav,43243
/data/Dataset/train/train/clip_04928.wav,34548
/data/Dataset/train/train/clip_04929.wav,45379
/data/Dataset/train/train/clip_04930.wav,33984
/data/Dataset/train/train/clip_04931.wav,33300
/data/Dataset/train/train/clip_04932.wav,37905
/data/Dataset/train/train/clip_04933.wav,28829
/data/Dataset/train/train/clip_04934.wav,37371
/data/Dataset/train/train/clip_04935.wav,35235
/data/Dataset/train/train/clip_04936.wav,34331
/data/Dataset/test/test/clip_04937.wav,32566
/data/Dataset/train/train/clip_04938.wav,33514
/data/Dataset/test/test/clip_04939.wav,51251
/data/Dataset/train/train/clip_04940.wav,28829
/data/Dataset/train/train/clip_04941.wav,33154
/data/Dataset/train/train/clip_04942.wav,29857
/data/Dataset/train/train/clip_04943.wav,33634
/data/Dataset/train/train/clip_04944.wav,42175
/data/Dataset/test/test/clip_04945.wav,44845
/data/Dataset/train/train/clip_04946.wav,57658
/data/Dataset/train/train/clip_04947.wav,36303
/data/Dataset/test/test/clip_04948.wav,52853
/data/Dataset/train/train/clip_04949.wav,38748
/data/Dataset/train/train/clip_04950.wav,45913
/data/Dataset/test/test/clip_04951.wav,29896
/data/Dataset/train/train/clip_04952.wav,24105
/data/Dataset/train/train/clip_04953.wav,41108
/data/Dataset/train/train/clip_04954.wav,26099
/data/Dataset/train/train/clip_04955.wav,43243
/data/Dataset/train/train/clip_04956.wav,36409
/data/Dataset/train/train/clip_04957.wav,31723
/data/Dataset/train/train/clip_04958.wav,40574
/data/Dataset/train/train/clip_04959.wav,50717
/data/Dataset/train/train/clip_04960.wav,34701
/data/Dataset/train/train/clip_04961.wav,29363
/data/Dataset/test/test/clip_04962.wav,41108
/data/Dataset/train/train/clip_04963.wav,36409
/data/Dataset/test/test/clip_04964.wav,62462
/data/Dataset/train/train/clip_04965.wav,37371
/data/Dataset/train/train/clip_04966.wav,38972
/data/Dataset/train/train/clip_04967.wav,42709
/data/Dataset/train/train/clip_04968.wav,31498
/data/Dataset/test/test/clip_04969.wav,43777
/data/Dataset/train/train/clip_04970.wav,34146
/data/Dataset/test/test/clip_04971.wav,43243
/data/Dataset/train/train/clip_04972.wav,42175
/data/Dataset/test/test/clip_04973.wav,41642
/data/Dataset/train/train/clip_04974.wav,49116
/data/Dataset/train/train/clip_04975.wav,57658
/data/Dataset/train/train/clip_04976.wav,33634
/data/Dataset/test/test/clip_04977.wav,37904
/data/Dataset/train/train/clip_04978.wav,33713
/data/Dataset/train/train/clip_04979.wav,36271
/data/Dataset/train/train/clip_04980.wav,34167
/data/Dataset/train/train/clip_04981.wav,45912
/data/Dataset/train/train/clip_04982.wav,30366
/data/Dataset/train/train/clip_04983.wav,33100
/data/Dataset/train/train/clip_04984.wav,35064
/data/Dataset/train/train/clip_04985.wav,40040
/data/Dataset/train/train/clip_04986.wav,38972
/data/Dataset/train/train/clip_04987.wav,25167
/data/Dataset/train/train/clip_04988.wav,43777
/data/Dataset/train/train/clip_04989.wav,38972
/data/Dataset/train/train/clip_04990.wav,33100
/data/Dataset/train/train/clip_04991.wav,36303
/data/Dataset/test/test/clip_04992.wav,38972
/data/Dataset/train/train/clip_04993.wav,46980
/data/Dataset/train/train/clip_04994.wav,40897
/data/Dataset/train/train/clip_04995.wav,34167
/data/Dataset/train/train/clip_04996.wav,36837
/data/Dataset/train/train/clip_04997.wav,42175
/data/Dataset/train/train/clip_04998.wav,25737
/data/Dataset/test/test/clip_04999.wav,30430
/data/Dataset/train/train/clip_05000.wav,29363
/data/Dataset/train/train/clip_05001.wav,61928
/data/Dataset/test/test/clip_05002.wav,57658
/data/Dataset/train/train/clip_05003.wav,45379
/data/Dataset/test/test/clip_05004.wav,44311
/data/Dataset/test/test/clip_05005.wav,42175
/data/Dataset/train/train/clip_05006.wav,35235
